,AC,ACLPP,ADefPES,AFwdPES,AGLPP,AMidPES,AOvrPES,APhyPES,AS,ASLPP,AST,ASTLPP,ASpdPES,AStreak,ATGDference,ATPts,AwayTeam,DiffCLPP,DiffDefPES,DiffFwdPES,DiffGDference,DiffGLPP,DiffMidPES,DiffOvrPES,DiffPhyPES,DiffPts,DiffSLPP,DiffSTLPP,DiffSpdPES,DiffStreak,FTAG,FTHG,FTR,HC,HCLPP,HDefPES,HFwdPES,HGLPP,HMidPES,HOvrPES,HPhyPES,HS,HSLPP,HST,HSTLPP,HSpdPES,HStreak,HTGDference,HTPts,HomeTeam,MW,Season
1575,10.0,,0.8888888888888888,0.8795180722891566,,0.8795180722891566,0.9012345679012346,0.9634146341463414,13.0,,4.0,,0.9240506329113924,,1.0,1.1666666666666667,West Ham,,0.13333333333333333,0.5882352941176471,0.0,,0.4,0.38461538461538464,-0.2222222222222222,-0.3333333333333333,,,0.5555555555555556,,1.0,2.0,H,7.0,,0.9135802469135802,1.0,,0.9518072289156626,0.9629629629629629,0.9390243902439024,8.0,,3.0,,0.9873417721518988,,1.0,0.8333333333333334,Man United,6,1415
1576,3.0,,0.9012345679012346,0.9036144578313253,,0.9036144578313253,0.9135802469135802,0.9390243902439024,10.0,,2.0,,0.9367088607594937,,-8.0,0.6666666666666666,QPR,,0.06666666666666667,-0.058823529411764705,14.0,,-0.13333333333333333,-0.07692307692307693,0.0,1.0,,,0.1111111111111111,,1.0,2.0,H,6.0,,0.9135802469135802,0.891566265060241,,0.8795180722891566,0.9012345679012346,0.9390243902439024,19.0,,9.0,,0.9493670886075949,,6.0,1.6666666666666667,Southampton,6,1415
1577,1.0,,0.8765432098765432,0.9036144578313253,,0.8795180722891566,0.8888888888888888,0.926829268292683,7.0,,1.0,,0.9240506329113924,,2.0,1.5,Swansea,,0.3333333333333333,-0.23529411764705882,-3.0,,0.13333333333333333,0.15384615384615385,0.2222222222222222,-0.8333333333333334,,,0.0,,0.0,0.0,D,10.0,,0.9382716049382716,0.8554216867469879,,0.9036144578313253,0.9135802469135802,0.9512195121951219,15.0,,3.0,,0.9240506329113924,,-1.0,0.6666666666666666,Sunderland,6,1415
1578,2.0,,0.8148148148148148,0.8313253012048193,,0.8192771084337349,0.8395061728395061,0.8902439024390244,10.0,,2.0,,0.8860759493670886,,-3.0,0.5,Burnley,,0.5333333333333333,0.11764705882352941,-1.0,,0.5333333333333333,0.5384615384615384,0.7777777777777778,0.3333333333333333,,,0.3333333333333333,,0.0,4.0,H,10.0,,0.9135802469135802,0.8554216867469879,,0.9156626506024096,0.9259259259259259,0.975609756097561,20.0,,6.0,,0.9240506329113924,,-4.0,0.8333333333333334,West Brom,6,1415
1579,10.0,,0.9382716049382716,0.8795180722891566,,0.927710843373494,0.9259259259259259,0.9512195121951219,16.0,,1.0,,0.9620253164556962,,-6.0,0.5,Newcastle,,-0.26666666666666666,0.29411764705882354,5.0,,-0.2,-0.07692307692307693,0.1111111111111111,0.3333333333333333,,,-0.5555555555555556,,0.0,1.0,H,2.0,,0.8888888888888888,0.9397590361445783,,0.891566265060241,0.9135802469135802,0.9634146341463414,12.0,,3.0,,0.8987341772151899,,-1.0,0.8333333333333334,Stoke,6,1415
1580,7.0,7.5,1.0,0.9879518072289156,2.0,1.0,1.0,1.0,27.0,13.0,7.0,4.833333333333333,0.9620253164556962,0.6111111111111112,5.0,1.5714285714285714,Man City,-2.333333333333333,-0.4666666666666667,-0.29411764705882354,-8.0,-1.3333333333333335,-0.5333333333333333,-0.5384615384615384,-0.3333333333333333,-0.14285714285714285,-0.8333333333333339,-3.166666666666666,0.0,-0.05555555555555558,2.0,0.0,A,0.0,5.166666666666667,0.9135802469135802,0.927710843373494,0.6666666666666666,0.9036144578313253,0.9135802469135802,0.9634146341463414,6.0,12.166666666666666,1.0,1.6666666666666667,0.9620253164556962,0.5555555555555556,-3.0,1.4285714285714286,Aston Villa,7,1415
1581,7.0,4.166666666666667,0.9259259259259259,0.8795180722891566,1.6666666666666667,0.8674698795180723,0.9012345679012346,0.9634146341463414,11.0,14.666666666666666,2.0,4.166666666666667,0.9367088607594937,0.4444444444444444,0.0,1.1428571428571428,Crystal Palace,0.5,0.0,0.23529411764705882,-2.0,-0.16666666666666674,0.26666666666666666,0.15384615384615385,-0.1111111111111111,-0.2857142857142857,-0.5,-0.3333333333333335,0.1111111111111111,-0.1111111111111111,0.0,2.0,H,6.0,4.666666666666667,0.9259259259259259,0.927710843373494,1.5,0.9156626506024096,0.9259259259259259,0.9512195121951219,15.0,14.166666666666666,2.0,3.8333333333333335,0.9493670886075949,0.3333333333333333,-2.0,0.8571428571428571,Hull,7,1415
1582,3.0,3.6666666666666665,0.8148148148148148,0.8313253012048193,0.16666666666666666,0.8192771084337349,0.8395061728395061,0.8902439024390244,10.0,13.166666666666666,4.0,2.8333333333333335,0.8860759493670886,0.16666666666666666,-7.0,0.42857142857142855,Burnley,0.6666666666666665,0.26666666666666666,-0.17647058823529413,6.0,1.3333333333333333,0.2,0.07692307692307693,0.0,0.7142857142857143,3.833333333333334,0.0,0.2222222222222222,0.2777777777777778,2.0,2.0,D,9.0,4.333333333333333,0.8641975308641975,0.7951807228915663,1.5,0.8554216867469879,0.8518518518518519,0.8902439024390244,15.0,17.0,6.0,2.8333333333333335,0.9113924050632911,0.4444444444444444,-1.0,1.1428571428571428,Leicester,7,1415
1583,5.0,7.333333333333333,0.9135802469135802,0.8554216867469879,1.1666666666666667,0.9156626506024096,0.9259259259259259,0.975609756097561,8.0,11.833333333333334,4.0,3.3333333333333335,0.9240506329113924,0.4444444444444444,0.0,1.1428571428571428,West Brom,-2.0,0.26666666666666666,0.5294117647058824,-1.0,0.16666666666666652,0.3333333333333333,0.3076923076923077,-0.1111111111111111,-0.14285714285714285,2.0,1.6666666666666665,0.6666666666666666,-0.055555555555555525,1.0,2.0,H,5.0,5.333333333333333,0.9629629629629629,0.963855421686747,1.3333333333333333,0.9759036144578314,0.9753086419753086,0.9634146341463414,19.0,13.833333333333334,7.0,5.0,1.0,0.3888888888888889,-1.0,1.0,Liverpool,7,1415
1584,4.0,4.5,0.8888888888888888,0.9397590361445783,0.8333333333333334,0.891566265060241,0.9135802469135802,0.9634146341463414,11.0,15.666666666666666,5.0,3.0,0.8987341772151899,0.4444444444444444,0.0,1.1428571428571428,Stoke,0.33333333333333304,0.26666666666666666,-0.4117647058823529,-1.0,0.0,0.06666666666666667,0.0,-0.1111111111111111,-0.42857142857142855,-2.833333333333332,0.5,0.2222222222222222,-0.16666666666666663,1.0,3.0,H,7.0,4.833333333333333,0.9382716049382716,0.8554216867469879,0.8333333333333334,0.9036144578313253,0.9135802469135802,0.9512195121951219,8.0,12.833333333333334,3.0,3.5,0.9240506329113924,0.2777777777777778,-1.0,0.7142857142857143,Sunderland,7,1415
1585,1.0,6.666666666666667,0.9382716049382716,0.8795180722891566,0.8333333333333334,0.927710843373494,0.9259259259259259,0.9512195121951219,9.0,14.333333333333334,4.0,3.3333333333333335,0.9620253164556962,0.16666666666666666,-7.0,0.42857142857142855,Newcastle,-5.166666666666667,-0.3333333333333333,0.11764705882352941,9.0,0.4999999999999999,-0.26666666666666666,-0.23076923076923078,-0.2222222222222222,1.0,0.33333333333333215,0.33333333333333304,-0.3333333333333333,0.38888888888888895,2.0,2.0,D,3.0,1.5,0.8765432098765432,0.9036144578313253,1.3333333333333333,0.8795180722891566,0.8888888888888888,0.926829268292683,11.0,14.666666666666666,5.0,3.6666666666666665,0.9240506329113924,0.5555555555555556,2.0,1.4285714285714286,Swansea,7,1415
1586,2.0,7.0,0.9506172839506173,0.9759036144578314,1.8333333333333333,0.9156626506024096,0.9506172839506173,0.9390243902439024,10.0,11.333333333333334,0.0,5.0,0.9493670886075949,0.5555555555555556,4.0,1.4285714285714286,Arsenal,-1.833333333333333,0.0,0.058823529411764705,8.0,1.3333333333333333,0.4,0.15384615384615385,0.3333333333333333,0.8571428571428571,7.833333333333334,1.666666666666667,0.2222222222222222,0.33333333333333326,0.0,2.0,H,2.0,5.166666666666667,0.9506172839506173,0.9879518072289156,3.1666666666666665,0.9879518072289156,0.9753086419753086,0.975609756097561,5.0,19.166666666666668,3.0,6.666666666666667,0.9746835443037974,0.8888888888888888,12.0,2.2857142857142856,Chelsea,7,1415
1587,6.0,4.5,0.8888888888888888,0.9156626506024096,2.0,0.9036144578313253,0.9135802469135802,0.926829268292683,10.0,14.666666666666666,6.0,4.5,0.9493670886075949,0.3333333333333333,-2.0,0.8571428571428571,Everton,0.16666666666666696,0.13333333333333333,0.4117647058823529,4.0,-0.16666666666666674,0.26666666666666666,0.3076923076923077,0.1111111111111111,0.2857142857142857,-2.0,0.0,0.3333333333333333,0.1111111111111111,1.0,2.0,H,11.0,4.666666666666667,0.9135802469135802,1.0,1.8333333333333333,0.9518072289156626,0.9629629629629629,0.9390243902439024,15.0,12.666666666666666,4.0,4.5,0.9873417721518988,0.4444444444444444,2.0,1.1428571428571428,Man United,7,1415
1588,5.0,5.166666666666667,0.9135802469135802,0.891566265060241,1.8333333333333333,0.8795180722891566,0.9012345679012346,0.9390243902439024,7.0,9.666666666666666,3.0,6.0,0.9493670886075949,0.7222222222222222,7.0,1.8571428571428572,Southampton,1.166666666666666,0.26666666666666666,0.23529411764705882,-6.0,-0.5,0.13333333333333333,0.3076923076923077,0.2222222222222222,-0.7142857142857143,2.333333333333334,-2.5,0.2222222222222222,-0.2777777777777778,0.0,1.0,H,10.0,6.333333333333333,0.9629629629629629,0.9397590361445783,1.3333333333333333,0.9036144578313253,0.9506172839506173,0.9634146341463414,9.0,12.0,4.0,3.5,0.9746835443037974,0.4444444444444444,1.0,1.1428571428571428,Tottenham,7,1415
1589,5.0,5.333333333333333,0.9012345679012346,0.9036144578313253,0.6666666666666666,0.9036144578313253,0.9135802469135802,0.9390243902439024,10.0,19.0,3.0,3.5,0.9367088607594937,0.2222222222222222,-9.0,0.5714285714285714,QPR,2.333333333333334,-0.06666666666666667,-0.11764705882352941,9.0,1.0,-0.13333333333333333,-0.07692307692307693,0.2222222222222222,0.42857142857142855,-8.5,1.333333333333333,-0.1111111111111111,0.16666666666666669,0.0,2.0,H,7.0,7.666666666666667,0.8888888888888888,0.8795180722891566,1.6666666666666667,0.8795180722891566,0.9012345679012346,0.9634146341463414,11.0,10.5,3.0,4.833333333333333,0.9240506329113924,0.3888888888888889,0.0,1.0,West Ham,7,1415
1590,0.0,4.166666666666667,0.9259259259259259,0.927710843373494,1.6666666666666667,0.9156626506024096,0.9259259259259259,0.9512195121951219,4.0,13.5,4.0,3.5,0.9493670886075949,0.3333333333333333,0.0,1.125,Hull,1.666666666666666,0.13333333333333333,0.23529411764705882,2.0,-0.16666666666666674,0.0,0.15384615384615385,-0.1111111111111111,0.125,-3.666666666666666,0.5,0.0,0.05555555555555558,2.0,2.0,D,10.0,5.833333333333333,0.9506172839506173,0.9759036144578314,1.5,0.9156626506024096,0.9506172839506173,0.9390243902439024,25.0,9.833333333333334,9.0,4.0,0.9493670886075949,0.3888888888888889,2.0,1.25,Arsenal,8,1415
1591,7.0,7.5,0.8888888888888888,0.8795180722891566,2.0,0.8795180722891566,0.9012345679012346,0.9634146341463414,22.0,9.333333333333334,6.0,4.666666666666667,0.9240506329113924,0.5555555555555556,2.0,1.25,West Ham,-4.0,-0.4,-0.23529411764705882,-9.0,-1.6666666666666667,-0.3333333333333333,-0.38461538461538464,-0.6666666666666666,-0.75,4.833333333333332,-1.5000000000000004,-0.3333333333333333,-0.33333333333333337,3.0,1.0,A,5.0,3.5,0.8148148148148148,0.8313253012048193,0.3333333333333333,0.8192771084337349,0.8395061728395061,0.8902439024390244,17.0,14.166666666666666,3.0,3.1666666666666665,0.8860759493670886,0.2222222222222222,-7.0,0.5,Burnley,8,1415
1592,2.0,5.0,0.9506172839506173,0.9879518072289156,3.0,0.9879518072289156,0.9753086419753086,0.975609756097561,14.0,18.5,5.0,6.666666666666667,0.9746835443037974,0.8888888888888888,14.0,2.375,Chelsea,-0.16666666666666696,-0.13333333333333333,-0.5294117647058824,-16.0,-1.5,-0.6666666666666666,-0.46153846153846156,-0.1111111111111111,-1.375,-3.666666666666666,-2.5,-0.3333333333333333,-0.4444444444444444,2.0,1.0,A,3.0,4.833333333333333,0.9259259259259259,0.8795180722891566,1.5,0.8674698795180723,0.9012345679012346,0.9634146341463414,7.0,14.833333333333334,4.0,4.166666666666667,0.9367088607594937,0.4444444444444444,-2.0,1.0,Crystal Palace,8,1415
1593,4.0,3.8333333333333335,0.9135802469135802,0.927710843373494,0.5,0.9036144578313253,0.9135802469135802,0.9634146341463414,10.0,11.166666666666666,2.0,1.5,0.9620253164556962,0.3888888888888889,-5.0,1.25,Aston Villa,0.6666666666666665,-0.13333333333333333,-0.058823529411764705,2.0,1.3333333333333333,0.0,0.0,-0.3333333333333333,-0.5,4.166666666666668,3.5,-0.1111111111111111,-0.1111111111111111,0.0,3.0,H,3.0,4.5,0.8888888888888888,0.9156626506024096,1.8333333333333333,0.9036144578313253,0.9135802469135802,0.926829268292683,15.0,15.333333333333334,6.0,5.0,0.9493670886075949,0.2777777777777778,-3.0,0.75,Everton,8,1415
1594,4.0,7.166666666666667,0.9629629629629629,0.9397590361445783,1.3333333333333333,0.9036144578313253,0.9506172839506173,0.9634146341463414,19.0,10.5,7.0,3.5,0.9746835443037974,0.4444444444444444,2.0,1.375,Tottenham,0.9999999999999991,0.2,0.23529411764705882,5.0,0.6666666666666667,0.5333333333333333,0.3076923076923077,0.3333333333333333,0.375,1.5,1.666666666666667,-0.1111111111111111,0.16666666666666674,1.0,4.0,H,3.0,8.166666666666666,1.0,0.9879518072289156,2.0,1.0,1.0,1.0,20.0,12.0,12.0,5.166666666666667,0.9620253164556962,0.6111111111111112,7.0,1.75,Man City,8,1415
1595,7.0,5.333333333333333,0.8641975308641975,0.7951807228915663,1.5,0.8554216867469879,0.8518518518518519,0.8902439024390244,7.0,17.666666666666668,2.0,3.3333333333333335,0.9113924050632911,0.4444444444444444,-1.0,1.125,Leicester,1.0,0.4,0.4117647058823529,-6.0,-0.33333333333333326,0.4,0.46153846153846156,0.5555555555555556,-0.625,-3.5000000000000018,0.6666666666666665,0.4444444444444444,-0.2222222222222222,0.0,1.0,H,10.0,6.333333333333333,0.9382716049382716,0.8795180722891566,1.1666666666666667,0.927710843373494,0.9259259259259259,0.9512195121951219,19.0,14.166666666666666,6.0,4.0,0.9620253164556962,0.2222222222222222,-7.0,0.5,Newcastle,8,1415
1596,6.0,5.5,0.9382716049382716,0.8554216867469879,1.0,0.9036144578313253,0.9135802469135802,0.9512195121951219,12.0,12.5,1.0,3.6666666666666665,0.9240506329113924,0.3888888888888889,1.0,1.0,Sunderland,-0.5,-0.13333333333333333,0.17647058823529413,5.0,0.6666666666666667,-0.13333333333333333,-0.07692307692307693,-0.1111111111111111,0.625,-3.333333333333334,1.8333333333333335,0.2222222222222222,0.3333333333333333,0.0,8.0,H,5.0,5.0,0.9135802469135802,0.891566265060241,1.6666666666666667,0.8795180722891566,0.9012345679012346,0.9390243902439024,20.0,9.166666666666666,11.0,5.5,0.9493670886075949,0.7222222222222222,6.0,1.625,Southampton,8,1415
1597,2.0,5.833333333333333,0.9629629629629629,0.963855421686747,1.3333333333333333,0.9759036144578314,0.9753086419753086,0.9634146341463414,15.0,15.0,5.0,5.333333333333333,1.0,0.3888888888888889,0.0,1.25,Liverpool,-1.0,-0.3333333333333333,-0.29411764705882354,-11.0,-0.6666666666666666,-0.4,-0.38461538461538464,-0.2222222222222222,-0.75,2.666666666666668,-2.333333333333333,-0.5555555555555556,-0.16666666666666669,3.0,2.0,A,7.0,4.833333333333333,0.9012345679012346,0.9036144578313253,0.6666666666666666,0.9036144578313253,0.9135802469135802,0.9390243902439024,15.0,17.666666666666668,6.0,3.0,0.9367088607594937,0.2222222222222222,-11.0,0.5,QPR,8,1415
1598,5.0,2.0,0.8765432098765432,0.9036144578313253,1.3333333333333333,0.8795180722891566,0.8888888888888888,0.926829268292683,13.0,14.166666666666666,5.0,3.8333333333333335,0.9240506329113924,0.4444444444444444,2.0,1.375,Swansea,2.833333333333333,0.06666666666666667,0.17647058823529413,-4.0,-0.33333333333333326,0.06666666666666667,0.15384615384615385,0.3333333333333333,-0.375,0.8333333333333339,-0.3333333333333335,-0.2222222222222222,0.0,1.0,2.0,H,3.0,4.833333333333333,0.8888888888888888,0.9397590361445783,1.0,0.891566265060241,0.9135802469135802,0.9634146341463414,17.0,15.0,3.0,3.5,0.8987341772151899,0.4444444444444444,-2.0,1.0,Stoke,8,1415
1599,11.0,5.833333333333333,0.9135802469135802,1.0,2.0,0.9518072289156626,0.9629629629629629,0.9390243902439024,22.0,12.833333333333334,7.0,4.333333333333333,0.9873417721518988,0.6111111111111112,3.0,1.375,Man United,1.333333333333334,0.0,-0.7058823529411765,-4.0,-1.0,-0.2,-0.23076923076923078,0.3333333333333333,-0.375,0.5,-1.1666666666666665,-0.5555555555555556,-0.22222222222222227,2.0,2.0,D,0.0,7.166666666666667,0.9135802469135802,0.8554216867469879,1.0,0.9156626506024096,0.9259259259259259,0.975609756097561,8.0,13.333333333333334,2.0,3.1666666666666665,0.9240506329113924,0.3888888888888889,-1.0,1.0,West Brom,8,1415
1600,1.0,3.5,0.9259259259259259,0.927710843373494,1.8333333333333333,0.9156626506024096,0.9259259259259259,0.9512195121951219,6.0,16.166666666666668,3.0,3.8333333333333335,0.9493670886075949,0.3333333333333333,0.0,1.1111111111111112,Hull,1.5,0.2,0.17647058823529413,1.0,-0.16666666666666652,0.3333333333333333,0.3076923076923077,0.1111111111111111,0.3333333333333333,-0.16666666666666785,1.8333333333333335,0.4444444444444444,0.22222222222222227,0.0,0.0,D,14.0,5.0,0.9629629629629629,0.963855421686747,1.6666666666666667,0.9759036144578314,0.9753086419753086,0.9634146341463414,17.0,16.0,4.0,5.666666666666667,1.0,0.5555555555555556,1.0,1.4444444444444444,Liverpool,9,1415
1601,3.0,4.5,0.8888888888888888,0.9397590361445783,1.1666666666666667,0.891566265060241,0.9135802469135802,0.9634146341463414,8.0,16.333333333333332,1.0,3.5,0.8987341772151899,0.5555555555555556,-1.0,1.2222222222222223,Stoke,1.166666666666667,0.13333333333333333,-0.23529411764705882,15.0,1.8333333333333333,-0.06666666666666667,-0.07692307692307693,-0.2222222222222222,0.5555555555555556,-5.166666666666666,3.5,0.4444444444444444,0.2777777777777778,0.0,1.0,H,6.0,5.666666666666667,0.9135802469135802,0.891566265060241,3.0,0.8795180722891566,0.9012345679012346,0.9390243902439024,20.0,11.166666666666666,2.0,7.0,0.9493670886075949,0.8333333333333334,14.0,1.7777777777777777,Southampton,9,1415
1602,3.0,7.0,0.9506172839506173,0.9759036144578314,1.5,0.9156626506024096,0.9506172839506173,0.9390243902439024,15.0,12.666666666666666,5.0,5.0,0.9493670886075949,0.3888888888888889,2.0,1.2222222222222223,Arsenal,-1.166666666666667,-0.06666666666666667,-0.5882352941176471,-9.0,-0.6666666666666666,-0.06666666666666667,-0.23076923076923078,0.1111111111111111,-0.3333333333333333,1.333333333333334,-1.6666666666666665,-0.2222222222222222,-0.05555555555555558,2.0,0.0,A,3.0,5.833333333333333,0.9382716049382716,0.8554216867469879,0.8333333333333334,0.9036144578313253,0.9135802469135802,0.9512195121951219,11.0,14.0,3.0,3.3333333333333335,0.9240506329113924,0.3333333333333333,-7.0,0.8888888888888888,Sunderland,9,1415
1603,2.0,5.333333333333333,0.8641975308641975,0.7951807228915663,1.5,0.8554216867469879,0.8518518518518519,0.8902439024390244,9.0,16.333333333333332,4.0,3.0,0.9113924050632911,0.4444444444444444,-2.0,1.0,Leicester,-2.833333333333333,0.06666666666666667,0.5294117647058824,3.0,-0.16666666666666674,0.13333333333333333,0.23076923076923078,0.3333333333333333,0.2222222222222222,-0.9999999999999982,0.8333333333333335,0.1111111111111111,-0.16666666666666663,0.0,2.0,H,2.0,2.5,0.8765432098765432,0.9036144578313253,1.3333333333333333,0.8795180722891566,0.8888888888888888,0.926829268292683,7.0,15.333333333333334,3.0,3.8333333333333335,0.9240506329113924,0.2777777777777778,1.0,1.2222222222222223,Swansea,9,1415
1604,3.0,4.333333333333333,0.9259259259259259,0.8795180722891566,1.5,0.8674698795180723,0.9012345679012346,0.9634146341463414,8.0,14.5,6.0,4.166666666666667,0.9367088607594937,0.4444444444444444,-3.0,0.8888888888888888,Crystal Palace,2.0,-0.06666666666666667,-0.11764705882352941,2.0,-0.16666666666666674,0.26666666666666666,0.15384615384615385,0.1111111111111111,0.1111111111111111,-1.166666666666666,-1.0000000000000004,-0.1111111111111111,-0.055555555555555525,2.0,2.0,D,6.0,6.333333333333333,0.9135802469135802,0.8554216867469879,1.3333333333333333,0.9156626506024096,0.9259259259259259,0.975609756097561,17.0,13.333333333333334,4.0,3.1666666666666665,0.9240506329113924,0.3888888888888889,-1.0,1.0,West Brom,9,1415
1605,8.0,7.666666666666667,1.0,0.9879518072289156,2.1666666666666665,1.0,1.0,1.0,21.0,13.833333333333334,5.0,6.5,0.9620253164556962,0.6111111111111112,10.0,1.8888888888888888,Man City,-0.5,-0.6,-0.5294117647058824,-6.0,-0.16666666666666652,-0.6666666666666666,-0.6153846153846154,-0.3333333333333333,-0.4444444444444444,-3.166666666666668,-2.166666666666667,-0.3333333333333333,-0.05555555555555558,1.0,2.0,H,4.0,7.166666666666667,0.8888888888888888,0.8795180722891566,2.0,0.8795180722891566,0.9012345679012346,0.9634146341463414,12.0,10.666666666666666,4.0,4.333333333333333,0.9240506329113924,0.5555555555555556,4.0,1.4444444444444444,West Ham,9,1415
1606,4.0,4.5,0.8888888888888888,0.9156626506024096,2.0,0.9036144578313253,0.9135802469135802,0.926829268292683,15.0,16.5,6.0,5.666666666666667,0.9493670886075949,0.3888888888888889,0.0,1.0,Everton,-0.6666666666666665,-0.4,-0.4117647058823529,-9.0,-1.5,-0.4666666666666667,-0.46153846153846156,-0.3333333333333333,-0.5555555555555556,-1.166666666666666,-2.166666666666667,-0.5555555555555556,-0.16666666666666669,3.0,1.0,A,5.0,3.8333333333333335,0.8148148148148148,0.8313253012048193,0.5,0.8192771084337349,0.8395061728395061,0.8902439024390244,14.0,15.333333333333334,3.0,3.5,0.8860759493670886,0.2222222222222222,-9.0,0.4444444444444444,Burnley,9,1415
1607,7.0,4.0,0.9506172839506173,0.9879518072289156,3.0,0.9879518072289156,0.9753086419753086,0.975609756097561,9.0,15.166666666666666,4.0,5.833333333333333,0.9746835443037974,0.8888888888888888,15.0,2.4444444444444446,Chelsea,3.0,-0.2,0.058823529411764705,-12.0,-0.8333333333333335,-0.2,-0.07692307692307693,-0.3333333333333333,-1.1111111111111112,-2.833333333333332,-0.833333333333333,0.1111111111111111,-0.2777777777777777,1.0,1.0,D,4.0,7.0,0.9135802469135802,1.0,2.1666666666666665,0.9518072289156626,0.9629629629629629,0.9390243902439024,19.0,12.333333333333334,7.0,5.0,0.9873417721518988,0.6111111111111112,3.0,1.3333333333333333,Man United,9,1415
1608,2.0,6.833333333333333,0.9382716049382716,0.8795180722891566,1.3333333333333333,0.927710843373494,0.9259259259259259,0.9512195121951219,8.0,15.833333333333334,2.0,4.333333333333333,0.9620253164556962,0.3333333333333333,-6.0,0.7777777777777778,Newcastle,-0.16666666666666607,0.13333333333333333,0.29411764705882354,5.0,-0.4999999999999999,-0.13333333333333333,0.15384615384615385,0.1111111111111111,0.4444444444444444,-5.0,-0.49999999999999956,0.1111111111111111,-0.055555555555555525,2.0,1.0,A,10.0,6.666666666666667,0.9629629629629629,0.9397590361445783,0.8333333333333334,0.9036144578313253,0.9506172839506173,0.9634146341463414,17.0,10.833333333333334,2.0,3.8333333333333335,0.9746835443037974,0.2777777777777778,-1.0,1.2222222222222223,Tottenham,9,1415
1609,4.0,3.3333333333333335,0.9135802469135802,0.927710843373494,0.5,0.9036144578313253,0.9135802469135802,0.9634146341463414,15.0,12.166666666666666,6.0,1.8333333333333333,0.9620253164556962,0.3333333333333333,-8.0,1.1111111111111112,Aston Villa,1.6666666666666665,-0.06666666666666667,-0.11764705882352941,-4.0,0.5,0.0,0.0,-0.2222222222222222,-0.6666666666666666,5.000000000000002,2.0,-0.2222222222222222,-0.1111111111111111,0.0,2.0,H,2.0,5.0,0.9012345679012346,0.9036144578313253,1.0,0.9036144578313253,0.9135802469135802,0.9390243902439024,11.0,17.166666666666668,4.0,3.8333333333333335,0.9367088607594937,0.2222222222222222,-12.0,0.4444444444444444,QPR,9,1415
1610,1.0,4.166666666666667,0.8148148148148148,0.8313253012048193,0.6666666666666666,0.8192771084337349,0.8395061728395061,0.8902439024390244,6.0,16.166666666666668,2.0,3.5,0.8860759493670886,0.16666666666666666,-11.0,0.4,Burnley,1.666666666666666,0.7333333333333333,0.7058823529411765,15.0,1.0,0.5333333333333333,0.6923076923076923,0.4444444444444444,1.0,-3.166666666666668,1.333333333333333,0.5555555555555556,0.33333333333333337,0.0,3.0,H,18.0,5.833333333333333,0.9506172839506173,0.9759036144578314,1.6666666666666667,0.9156626506024096,0.9506172839506173,0.9390243902439024,32.0,13.0,13.0,4.833333333333333,0.9493670886075949,0.5,4.0,1.4,Arsenal,10,1415
1611,2.0,4.666666666666667,0.9012345679012346,0.9036144578313253,1.1666666666666667,0.9036144578313253,0.9135802469135802,0.9390243902439024,7.0,16.0,1.0,3.6666666666666665,0.9367088607594937,0.2222222222222222,-10.0,0.7,QPR,0.16666666666666607,0.26666666666666666,0.4117647058823529,25.0,0.9999999999999998,0.4666666666666667,0.38461538461538464,0.3333333333333333,1.6,-0.5,1.5000000000000004,0.3333333333333333,0.5555555555555556,1.0,2.0,H,13.0,4.833333333333333,0.9506172839506173,0.9879518072289156,2.1666666666666665,0.9879518072289156,0.9753086419753086,0.975609756097561,18.0,15.5,8.0,5.166666666666667,0.9746835443037974,0.7777777777777778,15.0,2.3,Chelsea,10,1415
1612,0.0,2.8333333333333335,0.8765432098765432,0.9036144578313253,1.1666666666666667,0.8795180722891566,0.8888888888888888,0.926829268292683,8.0,14.0,0.0,3.0,0.9240506329113924,0.2777777777777778,3.0,1.4,Swansea,1.0,0.06666666666666667,0.058823529411764705,-1.0,0.8333333333333333,0.13333333333333333,0.15384615384615385,0.0,-0.2,2.0,2.5,0.2222222222222222,0.2777777777777778,0.0,0.0,D,11.0,3.8333333333333335,0.8888888888888888,0.9156626506024096,2.0,0.9036144578313253,0.9135802469135802,0.926829268292683,17.0,16.0,3.0,5.5,0.9493670886075949,0.5555555555555556,2.0,1.2,Everton,10,1415
1613,4.0,5.166666666666667,0.9135802469135802,0.891566265060241,2.6666666666666665,0.8795180722891566,0.9012345679012346,0.9390243902439024,10.0,13.833333333333334,3.0,6.0,0.9493670886075949,0.8333333333333334,15.0,1.9,Southampton,-2.666666666666667,0.06666666666666667,0.17647058823529413,-15.0,-0.9999999999999998,0.2,0.15384615384615385,0.1111111111111111,-0.8,3.333333333333334,-2.1666666666666665,0.0,-0.4444444444444445,1.0,0.0,A,7.0,2.5,0.9259259259259259,0.927710843373494,1.6666666666666667,0.9156626506024096,0.9259259259259259,0.9512195121951219,8.0,17.166666666666668,1.0,3.8333333333333335,0.9493670886075949,0.3888888888888889,0.0,1.1,Hull,10,1415
